dateCrawled;name;seller;offerType;price;abtest;vehicleType;yearOfRegistration;gearbox;powerPS;model;kilometer;monthOfRegistration;fuelType;brand;notRepairedDamage;dateCreated;nrOfPictures;postalCode;lastSeen
23/03/2016 23:54;Seltener_Audi_Q3_RS;privat;Angebot;42000;control;suv;2014;automatik;310;q3;40000;8;benzin;audi;nein;23/03/2016 00:00;0;80686;28/03/2016 15:15
28/03/2016 19:49;Porsche_Cayenne_S_Diesel_Tiptronic_S;privat;Angebot;94900;control;suv;2014;automatik;385;cayenne;40000;10;diesel;porsche;nein;28/03/2016 00:00;0;38176;28/03/2016 19:49
31/03/2016 23:40;Porsche_Macan_S_21Zoll_Turbo__Luftfed.__Vollleder_braun;privat;Angebot;66800;control;suv;2014;automatik;258;andere;40000;4;diesel;porsche;nein;31/03/2016 00:00;0;89614;06/04/2016 19:45
02/04/2016 16:25;Volvo_XC60_D4_AWD__190PS;privat;Angebot;28000;control;suv;2015;automatik;190;xc_reihe;20000;12;diesel;volvo;nein;02/04/2016 00:00;0;60386;06/04/2016 00:16
23/03/2016 18:58;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_City_Scape_R___Line;privat;Angebot;36300;test;suv;2015;automatik;177;tiguan;20000;1;diesel;volkswagen;nein;23/03/2016 00:00;0;38448;05/04/2016 23:45
07/03/2016 17:59;Ford_Kuga_2.0_TDCi_2x4;privat;Angebot;21900;test;suv;2014;manuell;140;kuga;30000;5;diesel;ford;nein;07/03/2016 00:00;0;50170;06/04/2016 20:19
08/03/2016 17:55;Biete_neuen_Nissan_Juke;privat;Angebot;14500;control;suv;2014;manuell;116;juke;5000;9;benzin;nissan;nein;08/03/2016 00:00;0;3042;09/03/2016 09:17
20/03/2016 20:36;BMW_X4_xDrive30d_Aut.;privat;Angebot;54300;test;suv;2015;automatik;258;x_reihe;20000;4;diesel;bmw;nein;20/03/2016 00:00;0;94419;07/04/2016 06:17
24/03/2016 23:52;Honda_HR_V_1.5_i_VTEC_Elegance;privat;Angebot;20500;test;suv;2016;manuell;131;andere;5000;3;benzin;honda;nein;24/03/2016 00:00;0;6846;29/03/2016 19:16
07/03/2016 11:49;Ford_Kuga_1.6_EcoBoost_2x4_SYNC;privat;Angebot;18900;test;suv;2014;manuell;150;kuga;20000;7;benzin;ford;nein;07/03/2016 00:00;0;50259;24/03/2016 18:18
01/04/2016 17:25;Renault_Captur_Luxe_dCi_90_Start&Stop;privat;Angebot;14700;control;suv;2014;manuell;90;andere;40000;1;diesel;renault;nein;01/04/2016 00:00;0;65830;07/04/2016 12:44
08/03/2016 22:38;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Spo...;privat;Angebot;26600;test;suv;2015;manuell;140;tiguan;20000;1;diesel;volkswagen;nein;08/03/2016 00:00;0;38474;07/04/2016 05:16
19/03/2016 08:55;Leasing_Vertrag_abzugeben___VW_Tiguan_mit_Vollausstattung;privat;Angebot;450;test;suv;2014;automatik;177;tiguan;30000;2;diesel;volkswagen;nein;19/03/2016 00:00;0;81827;24/03/2016 01:45
23/03/2016 11:47;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_Trend_&_Fun;privat;Angebot;20999;test;suv;2014;manuell;140;tiguan;40000;9;diesel;volkswagen;nein;23/03/2016 00:00;0;30890;07/04/2016 12:47
19/03/2016 18:55;Audi_Q3_2.0_TDI_quattro_S_tronic;privat;Angebot;42600;test;suv;2015;automatik;177;q3;5000;1;diesel;audi;nein;19/03/2016 00:00;0;51467;07/04/2016 06:16
02/04/2016 10:52;Ford_Ranger_XL___Mwst.ausweisbar;privat;Angebot;15490;test;suv;2014;manuell;125;andere;10000;3;diesel;ford;nein;02/04/2016 00:00;0;16775;06/04/2016 08:45
22/03/2016 18:47;Suzuki_Jimny_Club_Ranger;privat;Angebot;14500;control;suv;2015;manuell;86;jimny;20000;6;benzin;suzuki;nein;22/03/2016 00:00;0;49377;06/04/2016 11:15
03/04/2016 22:56;Mercedes_Benz_S_63_AMG___EDITION_463;privat;Angebot;127500;control;suv;2016;automatik;585;s_klasse;5000;2;benzin;mercedes_benz;nein;03/04/2016 00:00;0;50169;06/04/2016 00:16
16/03/2016 16:38;Tiguan_TDI__Leder_Navi_Standhz.__AHK_;privat;Angebot;0;control;suv;2014;manuell;140;tiguan;20000;0;diesel;volkswagen;nein;16/03/2016 00:00;0;26524;04/04/2016 18:17
27/03/2016 11:50;Ford_EcoSport;privat;Angebot;14000;test;suv;2014;manuell;112;andere;10000;10;benzin;ford;;27/03/2016 00:00;0;44623;07/04/2016 07:16
01/04/2016 04:02;Ford_Kuga_2.0_TDCi_4x4_Aut._Individual__Leder__Pano.;privat;Angebot;34990;control;suv;2015;automatik;179;kuga;10000;10;diesel;ford;nein;01/04/2016 00:00;0;42477;07/04/2016 06:15
19/03/2016 18:54;Opel_Mokka_Edition_1.4_Turbo_mit_LPG__Werkseinbau;privat;Angebot;19600;test;suv;2015;manuell;140;andere;20000;6;lpg;opel;nein;19/03/2016 00:00;0;44536;07/04/2016 06:16
12/03/2016 18:25;Q_5_2.0_TDI_ultra__6_Gang__GEWERBELEASING;privat;Angebot;299;control;suv;2016;manuell;150;q5;5000;5;diesel;audi;;12/03/2016 00:00;0;65520;27/03/2016 12:46
14/03/2016 16:43;BMW_X3_xDrive35d_Sport_Aut.;privat;Angebot;39500;test;suv;2014;automatik;313;x_reihe;90000;3;diesel;bmw;nein;14/03/2016 00:00;0;30627;18/03/2016 03:45
13/03/2016 14:45;Jeep_Grand_Cherokee_SRT___Keyless_Go__wie_NEU;privat;Angebot;59800;test;suv;2015;automatik;468;grand;20000;5;benzin;jeep;nein;13/03/2016 00:00;0;23730;06/04/2016 16:16
01/04/2016 20:50;Quadix_Buggy_800;privat;Angebot;7000;test;suv;2014;manuell;50;;5000;2;benzin;sonstige_autos;nein;01/04/2016 00:00;0;18586;05/04/2016 18:18
01/04/2016 21:51;Neuwertiger_VW_Tiguan_Schwarz_Metallic;privat;Angebot;25800;test;suv;2014;manuell;160;tiguan;30000;7;benzin;volkswagen;nein;01/04/2016 00:00;0;53177;05/04/2016 19:46
25/03/2016 19:49;Audi_Q3_2.0_TDI_sport__2X_S_line_Navi__Xenon;privat;Angebot;26980;test;suv;2015;manuell;150;q3;20000;10;diesel;audi;nein;25/03/2016 00:00;0;47929;27/03/2016 07:46
02/04/2016 16:44;Renault_Kadjar_Energy_TCe_130_Experience;privat;Angebot;18500;control;suv;2015;manuell;131;andere;5000;9;benzin;renault;nein;02/04/2016 00:00;0;47178;02/04/2016 16:44
25/03/2016 12:40;Mercedes_Benz_GLA_200_7GDCT_Urban_Klimaautom.Navi_viele_Extras;privat;Angebot;29500;test;suv;2014;automatik;156;andere;20000;4;benzin;mercedes_benz;nein;25/03/2016 00:00;0;63741;06/04/2016 13:45
29/03/2016 21:38;Audi_SQ5_3.0_TDI_quat_plus_v._WA_auf_Wunschbestellung;privat;Angebot;60000;test;suv;2016;automatik;340;andere;10000;3;diesel;audi;nein;29/03/2016 00:00;0;92339;06/04/2016 07:46
22/03/2016 13:55;Land_Rover_Range_Rover_Evoque_TD4_Aut._Pure;privat;Angebot;28900;control;suv;2015;automatik;150;range_rover_evoque;30000;3;diesel;land_rover;nein;22/03/2016 00:00;0;65549;28/03/2016 20:16
01/04/2016 21:50;MINI_Cooper_Countryman_ALL4__AUT___Pepper__AHK;privat;Angebot;22900;test;suv;2015;automatik;122;cooper;10000;7;benzin;mini;nein;01/04/2016 00:00;0;84130;05/04/2016 19:46
11/03/2016 23:36;Kia_Sportage_2.0_CRDi_184_AWD_Aut._Platinum_Panoroma;privat;Angebot;27500;test;suv;2015;automatik;184;sportage;5000;3;diesel;kia;nein;11/03/2016 00:00;0;81373;05/04/2016 19:45
11/03/2016 18:49;Renault_Captur_Dynamique__Energy_TCe_90_Klima__Navi;privat;Angebot;12950;test;suv;2014;manuell;90;andere;10000;6;benzin;renault;nein;11/03/2016 00:00;0;83135;03/04/2016 20:18
19/03/2016 06:45;Jeep_Renegade_NEUWAGEN_Privat_NP_20.000€_WEIss_4_Jahre_Garatie;privat;Angebot;16500;control;suv;2016;manuell;110;andere;5000;4;benzin;jeep;;17/03/2016 00:00;0;20144;20/03/2016 23:56
12/03/2016 08:57;BMW_X1_sdrive_20d_x_line_LEASINGÜBERNAHME;privat;Angebot;2500;control;suv;2014;automatik;184;x_reihe;30000;10;diesel;bmw;nein;12/03/2016 00:00;0;71126;06/04/2016 00:18
13/03/2016 13:41;BMW_X1_X___Line_/_X___Drive_2.0d___Leder___Navi___Panorama....;privat;Angebot;30400;test;suv;2014;manuell;184;x_reihe;10000;12;diesel;bmw;nein;13/03/2016 00:00;0;94486;06/04/2016 15:46
05/03/2016 16:45;Verkaufe_Opel_Mokka_1_4_Turbo_Innovation;privat;Angebot;19800;control;suv;2015;manuell;140;andere;10000;3;benzin;opel;nein;01/03/2016 00:00;0;12103;05/04/2016 19:45
28/03/2016 05:36;Isuzu_D_Max_4x4_Double_Cab_Autm._AHK+KLIMA_AUTO+NAVI+;privat;Angebot;28800;test;suv;2014;automatik;163;;40000;4;diesel;sonstige_autos;nein;28/03/2016 00:00;0;76889;06/04/2016 08:46
01/04/2016 12:56;Volkswagen_Touareg_3.0_V6_TDI_Blue_Motion_DPF_Automatik;privat;Angebot;39000;test;suv;2014;automatik;245;touareg;50000;4;diesel;volkswagen;nein;01/04/2016 00:00;0;18273;07/04/2016 09:44
03/04/2016 19:57;Fiat_Freemont_black_code;privat;Angebot;23000;test;suv;2014;automatik;170;andere;50000;7;diesel;fiat;nein;03/04/2016 00:00;0;33604;05/04/2016 20:45
09/03/2016 11:49;Lada_Niva_4x4;privat;Angebot;8999;test;suv;2014;manuell;83;niva;20000;3;benzin;lada;nein;09/03/2016 00:00;0;76689;05/04/2016 17:44
14/03/2016 10:41;Ford_Kuga_2.0_TDCi_4x4_Aut._Individual_Voll+City_Stop;privat;Angebot;35990;control;suv;2015;automatik;179;kuga;10000;10;diesel;ford;nein;14/03/2016 00:00;0;42477;23/03/2016 10:46
21/03/2016 02:00;MITSUBISHI_Outlander_2_2_Diesel_7_Sitzer_Plus_4WD_Automatik_SH_WR;privat;Angebot;0;test;suv;2015;automatik;150;outlander;10000;6;diesel;mitsubishi;nein;21/03/2016 00:00;0;83313;06/04/2016 00:17
10/03/2016 19:51;Volkswagen_Tiguan_1.4_TSI_BlueMotion_Technology_Trend_&_Fun;privat;Angebot;17100;control;suv;2014;manuell;122;tiguan;30000;4;benzin;volkswagen;nein;10/03/2016 00:00;0;82377;02/04/2016 06:15
25/03/2016 11:56;Opel_Mokka_Creme_weiss_1.6_ecoFLEX_Start/Stop_Edition;privat;Angebot;17200;test;suv;2014;manuell;116;andere;30000;9;benzin;opel;nein;25/03/2016 00:00;0;32479;06/04/2016 12:45
13/03/2016 12:46;Opel_Opel_Mokka_1.6CDTI_Innovation_/_Anhaengerkupplung;privat;Angebot;20999;test;suv;2015;manuell;136;andere;20000;5;diesel;opel;nein;13/03/2016 00:00;0;55239;06/04/2016 15:17
28/03/2016 03:01;Audi__Q3;privat;Angebot;25590;test;suv;2014;manuell;140;q3;20000;6;diesel;audi;nein;28/03/2016 00:00;0;85276;04/04/2016 09:45
19/03/2016 19:51;Kia_Sportage_2.0_CRDi_AWD_Spirit_+_AHK+Winterreifen;privat;Angebot;24990;control;suv;2014;manuell;136;sportage;30000;4;diesel;kia;nein;19/03/2016 00:00;0;58540;07/04/2016 08:44
20/03/2016 13:38;BMW_X1_xDrive20i_Aut._LEDs__Panoramadach__Navi__AHK.;privat;Angebot;39950;test;suv;2015;automatik;192;x_reihe;10000;12;benzin;bmw;nein;20/03/2016 00:00;0;80805;06/04/2016 14:18
25/03/2016 12:46;Skoda_Yeti_1_2_TSI_Ambition___Outdoor_Version_TOP_Zustand_wie_neu;privat;Angebot;15800;test;suv;2014;manuell;105;yeti;40000;8;benzin;skoda;;25/03/2016 00:00;0;85229;04/04/2016 12:45
07/03/2016 14:59;Mazda_CX_3_SKYACTIV_G_120_SKYACTIV_Drive__FWD_Spor...;privat;Angebot;19390;control;suv;2015;automatik;120;cx_reihe;5000;7;benzin;mazda;nein;07/03/2016 00:00;0;69509;07/04/2016 06:46
09/03/2016 05:04;Jeep_Wrangler_Unlimited_2.8_CRD_DPF_Automatik;privat;Angebot;36500;control;suv;2015;automatik;200;wrangler;5000;11;diesel;jeep;nein;09/03/2016 00:00;0;12049;07/04/2016 09:16
25/03/2016 20:37;Mazda_CX_5_SKYACTIV_G_165_Exclusive_Line;privat;Angebot;19300;control;suv;2015;automatik;165;cx_reihe;60000;1;benzin;mazda;nein;25/03/2016 00:00;0;14467;07/04/2016 04:17
10/03/2016 20:38;Dodge_RAM;privat;Angebot;37500;test;suv;2014;automatik;400;;20000;4;lpg;sonstige_autos;nein;10/03/2016 00:00;0;66484;22/03/2016 16:17
25/03/2016 16:40;Mercedes_Benz_GLK_250_BlueTEC_4Matic7G_TRONIC_Standheiz._AMG;privat;Angebot;37600;control;suv;2014;automatik;204;glk;30000;10;diesel;mercedes_benz;nein;25/03/2016 00:00;0;76287;02/04/2016 20:45
07/03/2016 08:55;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_DSG_Cup_Sport_&_Style;privat;Angebot;28900;control;suv;2014;automatik;140;tiguan;30000;7;diesel;volkswagen;nein;07/03/2016 00:00;0;47249;07/04/2016 12:47
08/03/2016 22:58;Mercedes_Benz_GLK_250_BlueTEC_4Matic_7G_TRONIC;privat;Angebot;36880;test;suv;2014;automatik;204;glk;40000;3;diesel;mercedes_benz;nein;08/03/2016 00:00;0;87748;06/04/2016 08:46
17/03/2016 18:58;Volkswagen_Tiguan_2.0_TDI_4Motion_BM_Techn._DSG_R_Line;privat;Angebot;32890;control;suv;2014;automatik;177;tiguan;20000;4;diesel;volkswagen;nein;17/03/2016 00:00;0;70599;22/03/2016 01:15
30/03/2016 19:52;Ford_Kuga_1.6_EcoBoost_2x4_Trend;privat;Angebot;17998;test;suv;2014;manuell;150;kuga;30000;4;benzin;ford;nein;30/03/2016 00:00;0;93426;07/04/2016 11:45
30/03/2016 15:37;Ford_Ranger_Wildtrak;privat;Angebot;28900;test;suv;2014;manuell;200;andere;60000;6;diesel;ford;nein;30/03/2016 00:00;0;31008;07/04/2016 06:15
09/03/2016 10:54;Tiguan_City_Scape_TDI_R_Line_Styling_4_Motion;privat;Angebot;28499;control;suv;2014;manuell;140;tiguan;20000;12;diesel;volkswagen;;09/03/2016 00:00;0;37186;05/04/2016 13:15
19/03/2016 07:55;Nissan_Navara_NAVI__KAMERA__AHK+...;privat;Angebot;24350;control;suv;2014;manuell;190;navara;20000;11;diesel;nissan;nein;19/03/2016 00:00;0;41352;02/04/2016 06:45
09/03/2016 16:36;Audi_SQ5___Langzeitmiete_/_Mercedes_GLA___Langzeitmiete_!!!;privat;Angebot;1596;test;suv;2015;automatik;326;q5;5000;0;diesel;audi;;09/03/2016 00:00;0;10369;12/03/2016 15:47
09/03/2016 00:58;Tesla_Model_X90D_Autopilot_Leder_AHK_Kaltwetter´_Paket;privat;Angebot;114400;test;suv;2016;automatik;0;;5000;3;elektro;sonstige_autos;nein;08/03/2016 00:00;0;33335;24/03/2016 09:46
15/03/2016 03:36;Audi__Q3;privat;Angebot;29500;control;suv;2014;manuell;140;q3;20000;12;diesel;audi;nein;15/03/2016 00:00;0;85111;05/04/2016 15:15
12/03/2016 08:56;Tiguan_140_PS_TDI;privat;Angebot;21800;control;suv;2014;manuell;140;tiguan;30000;7;diesel;volkswagen;nein;12/03/2016 00:00;0;26487;23/03/2016 19:19
14/03/2016 19:42;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_BlueMotion_Techn....;privat;Angebot;28990;control;suv;2014;automatik;177;tiguan;40000;4;diesel;volkswagen;nein;14/03/2016 00:00;0;76706;06/04/2016 04:17
13/03/2016 00:59;Land_Rover_Def.110_1._Hand_keine_Kratzer_Vollleder_Navi+kamera;privat;Angebot;43550;control;suv;2014;manuell;122;defender;20000;9;diesel;land_rover;nein;12/03/2016 00:00;0;93053;14/03/2016 21:46
24/03/2016 00:57;Volkswagen_Touareg_3.0_V6_TDI_Blue_Motion_DPF_Automatik...;privat;Angebot;38500;test;suv;2014;automatik;204;touareg;60000;6;diesel;volkswagen;nein;23/03/2016 00:00;0;27449;06/04/2016 20:46
07/03/2016 16:44;reserviert_Audi_Q3_TDI_Sport_150_PS_weiss_04/2015_7.600km_NP37000;privat;Angebot;28499;control;suv;2015;manuell;150;q3;10000;4;diesel;audi;nein;07/03/2016 00:00;0;46236;10/03/2016 17:16
06/03/2016 16:47;Opel_Mokka_1.6_CDTI_ecoFLEX_Start/Stop_Innovation;privat;Angebot;21500;test;suv;2015;manuell;136;andere;5000;3;diesel;opel;nein;06/03/2016 00:00;0;64521;11/03/2016 23:17
08/03/2016 19:51;BMW_X3_xDrive_20d;privat;Angebot;29000;test;suv;2016;manuell;190;x_reihe;5000;1;diesel;bmw;;08/03/2016 00:00;0;82293;22/03/2016 07:47
23/03/2016 03:36;Hyundai_Tucson__Style/Leder/LED_/WR/AHK/132_PS+gratis_AL;privat;Angebot;23500;test;suv;2015;manuell;132;tucson;10000;11;benzin;hyundai;nein;23/03/2016 00:00;0;94436;07/04/2016 06:46
09/03/2016 13:47;Nissan_Qashqai_360_1.5_DCI;privat;Angebot;6500;control;suv;2015;manuell;110;qashqai;10000;9;diesel;nissan;ja;09/03/2016 00:00;0;71735;13/03/2016 02:44
08/03/2016 19:51;BMW_X_5_x_Drive_30d;privat;Angebot;46000;test;suv;2015;manuell;0;x_reihe;5000;11;diesel;bmw;;08/03/2016 00:00;0;82293;22/03/2016 07:47
11/03/2016 13:58;Land_Rover_Range_Rover_Evoque_SD4_Aut._Dynamic_Black_Paket!;privat;Angebot;45000;test;suv;2014;automatik;190;range_rover_evoque;10000;9;diesel;land_rover;nein;11/03/2016 00:00;0;97070;07/04/2016 09:46
28/03/2016 22:36;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Cit...;privat;Angebot;23250;control;suv;2014;manuell;110;tiguan;20000;10;diesel;volkswagen;nein;28/03/2016 00:00;0;38440;05/04/2016 12:47
19/03/2016 14:48;Opel_Antara_2.2_CDTI_4x4_Aut._´´AUS_1._HAND´´;privat;Angebot;24999;test;suv;2015;automatik;184;antara;20000;4;diesel;opel;nein;19/03/2016 00:00;0;80933;06/04/2016 22:15
28/03/2016 09:37;BIETE_LEASINGÜBERNAHME___VW_Tiguan_Sport_&_Style_4_Motion_2_0_TDI;privat;Angebot;580;control;suv;2015;manuell;177;tiguan;40000;11;diesel;volkswagen;;28/03/2016 00:00;0;21680;06/04/2016 11:47
09/03/2016 15:54;BMW_X3_xDrive20d_Aut._M_Sportpaket__Glasdach__Navi.;privat;Angebot;46900;control;suv;2015;automatik;190;x_reihe;30000;7;diesel;bmw;nein;09/03/2016 00:00;0;80939;07/04/2016 03:47
08/03/2016 19:50;Tesla_Model_X_P90D_Signature_Sondermodel__Neuwagen_0km;privat;Angebot;194000;test;suv;2016;automatik;0;;5000;3;elektro;sonstige_autos;nein;08/03/2016 00:00;0;97990;16/03/2016 04:15
27/03/2016 10:46;Porsche_Cayenne_S_Diesel_Tiptronic_S;privat;Angebot;5250;control;suv;2014;automatik;382;cayenne;60000;1;diesel;porsche;ja;27/03/2016 00:00;0;47805;07/04/2016 05:45
05/03/2016 16:50;Hyundai_IX35_2.0_Premium_Ausstattung;privat;Angebot;24500;control;suv;2015;automatik;184;tucson;20000;7;diesel;hyundai;;29/02/2016 00:00;0;64853;12/03/2016 04:16
09/03/2016 21:37;Volkswagen_Touareg_3.0_V6_TDI_AHK_LEDER_NAVI_KLIMA;privat;Angebot;36800;test;suv;2014;automatik;245;touareg;50000;3;diesel;volkswagen;nein;09/03/2016 00:00;0;44866;05/04/2016 20:46
01/04/2016 23:25;Land_Rover_Freelander_Si4_HSE;privat;Angebot;30500;test;suv;2014;automatik;241;freelander;60000;1;benzin;land_rover;nein;01/04/2016 00:00;0;60318;05/04/2016 15:45
19/03/2016 17:39;Tiguan_Cup_Sondermodel_Diesel_Xenon_Glaspanoramdach;privat;Angebot;23800;control;suv;2014;manuell;140;tiguan;60000;7;diesel;volkswagen;nein;19/03/2016 00:00;0;44369;07/04/2016 03:45
15/03/2016 12:53;Land_Rover_Range_Rover_Evoque_TD4_Aut._Prestige;privat;Angebot;33300;control;suv;2014;automatik;150;range_rover_evoque;20000;10;diesel;land_rover;nein;15/03/2016 00:00;0;49632;06/04/2016 02:16
20/03/2016 19:53;Land_Rover_Range_Rover_Evoque_Coupe_TD4_Pure_Technik;privat;Angebot;31500;test;suv;2015;manuell;150;range_rover_evoque;30000;3;diesel;land_rover;nein;20/03/2016 00:00;0;21337;07/04/2016 04:17
25/03/2016 08:37;Audi_SQ5___VOLL___Garantie_05/2020;privat;Angebot;62900;control;suv;2015;automatik;313;andere;10000;5;diesel;audi;nein;25/03/2016 00:00;0;85053;04/04/2016 07:18
13/03/2016 22:22;Opel_Mokka_1.4_Turbo_Automatik_Innovation_v._Werksang;privat;Angebot;20900;control;suv;2015;automatik;140;andere;20000;6;benzin;opel;nein;13/03/2016 00:00;0;35638;06/04/2016 03:16
01/04/2016 13:53;Kia_Sorento_2.2_CRDi_AWD_Aut._Spirit_5T_mit_abn._AHK;privat;Angebot;27999;test;suv;2014;automatik;197;sorento;50000;3;diesel;kia;nein;01/04/2016 00:00;0;31515;07/04/2016 11:44
15/03/2016 19:41;Nissan_X_Trail_1.6_dCi_Tekna_4WD_7_Sitzer;privat;Angebot;16150;control;suv;2015;manuell;130;x_trail;20000;5;diesel;nissan;nein;15/03/2016 00:00;0;46569;15/03/2016 19:41
28/03/2016 19:43;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion;privat;Angebot;29999;control;suv;2014;manuell;177;tiguan;30000;4;diesel;volkswagen;nein;28/03/2016 00:00;0;34123;07/04/2016 01:46
28/03/2016 13:42;Audi_Q3_quattro_2_0_TDI_S_tronic;privat;Angebot;31200;test;suv;2014;automatik;140;q3;30000;2;diesel;audi;nein;28/03/2016 00:00;0;86633;06/04/2016 16:46
07/03/2016 02:51;Kia_Sportage_2.0_CRDi_184_AWD_Aut._Spirit;privat;Angebot;27500;test;suv;2014;automatik;184;sportage;20000;11;diesel;kia;nein;07/03/2016 00:00;0;22523;05/04/2016 15:17
31/03/2016 14:50;Renault_Captur_ENERGY_TCe_90_Start&Stop_Dynamique;privat;Angebot;14490;control;suv;2014;manuell;90;andere;20000;5;benzin;renault;nein;31/03/2016 00:00;0;78573;06/04/2016 07:45
25/03/2016 14:55;Nissan_Qashqai_1.6dCi_TEKNA_Xtronic_Leder_Safety_Glasdach_360°;privat;Angebot;26500;control;suv;2015;automatik;131;qashqai;5000;7;diesel;nissan;nein;25/03/2016 00:00;0;68535;06/04/2016 18:18
08/03/2016 15:46;Mercedes_Benz_GLC_220_d_4Matic_9G_TRONIC;privat;Angebot;56000;test;suv;2015;automatik;170;andere;5000;11;diesel;mercedes_benz;nein;08/03/2016 00:00;0;12623;06/04/2016 10:44
12/03/2016 13:37;Dacia_Duster_dCi_110_FAP_4x4;privat;Angebot;14300;control;suv;2014;manuell;110;duster;40000;6;diesel;dacia;nein;12/03/2016 00:00;0;53842;30/03/2016 01:16
05/03/2016 16:44;Skoda_Yeti_1.2_TSI_Active;privat;Angebot;12800;control;suv;2014;manuell;105;yeti;30000;12;benzin;skoda;nein;05/03/2016 00:00;0;21409;01/04/2016 19:23
14/03/2016 20:44;Mercedes_Benz_GLA_200_AMG_Panorama_Navi_Kam_Xenon_UPE_44.155._;privat;Angebot;33400;control;suv;2015;manuell;136;andere;5000;9;diesel;mercedes_benz;nein;14/03/2016 00:00;0;53639;06/04/2016 08:15
16/03/2016 23:54;BMW_X1_35i_AUT_M_SPORTPAKET_PANO_XENON_VOLL_2015;privat;Angebot;31999;test;suv;2015;automatik;306;x_reihe;20000;6;benzin;bmw;nein;16/03/2016 00:00;0;34123;03/04/2016 12:48
07/03/2016 22:50;Tata_Safari;privat;Angebot;12000;test;suv;2015;manuell;150;;30000;7;diesel;sonstige_autos;ja;07/03/2016 00:00;0;63128;07/04/2016 09:16
07/03/2016 20:46;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_City_Scape_R___Line;privat;Angebot;36500;test;suv;2015;automatik;177;tiguan;20000;1;diesel;volkswagen;nein;07/03/2016 00:00;0;38448;23/03/2016 14:45
06/03/2016 09:06;Skoda_Yeti_Outdoor_2.0_TDI_4x4_Adventure;privat;Angebot;22499;test;suv;2014;manuell;140;yeti;40000;4;diesel;skoda;nein;06/03/2016 00:00;0;64390;07/04/2016 01:17
20/03/2016 12:52;Amarok_Highline_DC__2_0_BITDI_4Motion_Allrad_Top_Ausstattung_neuw;privat;Angebot;34500;test;suv;2014;automatik;179;amarok;10000;3;diesel;volkswagen;;20/03/2016 00:00;0;27283;06/04/2016 13:15
01/04/2016 15:42;Dacia_Duster_1.6_16V_105_4x4_Prestige;privat;Angebot;14499;test;suv;2014;manuell;105;duster;20000;10;benzin;dacia;nein;01/04/2016 00:00;0;88400;07/04/2016 12:46
13/03/2016 14:06;Opel_Mokka_1.6_CDTI__Innovation__4x4__Vollleder__AHK;privat;Angebot;23950;test;suv;2015;manuell;136;andere;20000;6;diesel;opel;nein;13/03/2016 00:00;0;65428;29/03/2016 18:45
03/04/2016 18:41;Volkswagen_Amarok_2.0_BiTDI_4MOTION_Autm._Canyon;privat;Angebot;35680;control;suv;2014;automatik;179;amarok;40000;3;diesel;volkswagen;nein;03/04/2016 00:00;0;31698;05/04/2016 18:46
31/03/2016 10:25;Opel_Mokka_1.6_CDTI__Innovation__4x4__Leder__AHK;privat;Angebot;22900;control;suv;2015;manuell;136;andere;20000;7;diesel;opel;nein;31/03/2016 00:00;0;65428;05/04/2016 19:15
20/03/2016 12:51;Ford_Kuga_2.0_TDCi_4x4_Aut._Titanium__WR_auf_Alu__DAB;privat;Angebot;24400;test;suv;2014;automatik;140;kuga;30000;2;diesel;ford;nein;20/03/2016 00:00;0;81829;06/04/2016 13:15
15/03/2016 23:54;Dacia_Duster_TCe_125_4x2_Prestige_NP._ueber_24.ooo__€;privat;Angebot;16999;control;suv;2015;manuell;125;duster;20000;3;benzin;dacia;nein;15/03/2016 00:00;0;58099;05/04/2016 20:46
09/03/2016 17:37;BMW_X4_M40i;privat;Angebot;59990;test;suv;2016;automatik;360;x_reihe;10000;3;benzin;bmw;nein;09/03/2016 00:00;0;85551;07/04/2016 08:16
15/03/2016 15:57;Dacia_Duster_TCe_125_4x2_Laureate_TOP_gepfl._1.Hd;privat;Angebot;12800;control;suv;2014;manuell;125;duster;10000;10;benzin;dacia;nein;15/03/2016 00:00;0;47475;17/03/2016 11:18
27/03/2016 12:38;Volkswagen_Tiguan_2.0_TDI_DPF_R_Line_Garantie_Xeon;privat;Angebot;20870;test;suv;2014;manuell;110;tiguan;20000;11;diesel;volkswagen;nein;27/03/2016 00:00;0;45663;07/04/2016 07:45
24/03/2016 17:54;Dacia_Duster_1.6_16V_105_4x2_Prestige_3_Jahre_Garantie;privat;Angebot;12990;control;suv;2014;manuell;105;duster;20000;5;benzin;dacia;nein;24/03/2016 00:00;0;55543;05/04/2016 09:46
04/04/2016 18:38;Kia_Sorento_2.2_CRDi_AWD_Aut._Platinum_Edition_AHK;privat;Angebot;28450;test;suv;2014;automatik;197;sorento;30000;4;diesel;kia;nein;04/04/2016 00:00;0;94481;06/04/2016 20:19
